data,produto,categoria,quantidade_vendida,preco_unitario,estoque_atual,estoque_minimo,dia_promocao,fornecedor
2025-05-15,Queijo Muçarela,Laticínios,2,"16,34",90,45,True,Bebidas Épsilon
2025-05-15,Desinfetante,Limpeza,9,"5,19",179,30,False,Distribuidora Alfa
2025-05-15,Alface,Hortifruti,14,"11,0",49,10,False,Limpeza Delta
2025-05-15,Sabão em Pó,Limpeza,5,"22,17",179,37,True,Laticínios Gama
2025-05-15,Desinfetante,Limpeza,10,"29,1",85,45,True,Laticínios Gama
2025-05-15,Leite Integral,Laticínios,9,"9,21",124,37,False,Limpeza Delta
2025-05-15,Maçã,Hortifruti,5,"5,55",32,18,False,Distribuidora Alfa
2025-05-15,Açúcar Refinado,Mercearia,9,"18,69",71,43,False,Bebidas Épsilon
2025-05-15,Torta Doce,Padaria,14,"11,38",30,10,False,Distribuidora Alfa
2025-05-15,Pão Francês,Padaria,13,"5,26",84,10,False,Laticínios Gama
2025-05-15,Cerveja Pilsen,Bebidas,4,"18,76",93,23,False,Laticínios Gama
2025-05-15,Sabão em Pó,Limpeza,10,"14,44",119,42,False,Bebidas Épsilon
2025-05-15,Água Sanitária,Limpeza,2,"7,06",103,32,True,Limpeza Delta
2025-05-16,Leite Integral,Laticínios,4,"7,28",156,42,False,Bebidas Épsilon
2025-05-16,Água Sanitária,Limpeza,2,"19,76",113,33,True,Limpeza Delta
2025-05-16,Açúcar Refinado,Mercearia,6,"29,33",159,33,False,Bebidas Épsilon
2025-05-16,Alface,Hortifruti,14,"3,04",52,23,False,Limpeza Delta
2025-05-16,Bolo de Fubá,Padaria,5,"7,62",64,15,True,Limpeza Delta
2025-05-16,Linguiça Suína,Carnes,1,"14,06",76,32,True,Distribuidora Alfa
2025-05-16,Sabão em Pó,Limpeza,8,"27,84",152,42,False,Distribuidora Alfa
2025-05-16,Desinfetante,Limpeza,3,"25,46",111,33,False,Bebidas Épsilon
2025-05-16,Lasanha Bolonhesa,Congelados,9,"20,77",151,40,False,Laticínios Gama
2025-05-16,Pizza Calabresa,Congelados,3,"8,81",195,30,False,Laticínios Gama
2025-05-16,Açúcar Refinado,Mercearia,7,"9,13",82,31,False,Laticínios Gama
2025-05-16,Pizza Calabresa,Congelados,3,"22,33",137,34,False,Bebidas Épsilon
2025-05-16,Água Sanitária,Limpeza,4,"17,63",132,39,False,Bebidas Épsilon
2025-05-16,Pão Francês,Padaria,8,"2,51",39,18,False,Distribuidora Alfa
2025-05-16,Refrigerante Cola,Bebidas,1,"16,19",93,31,False,Distribuidora Alfa
2025-05-16,Picanha,Carnes,3,"30,44",78,20,False,Limpeza Delta
2025-05-16,Suco de Laranja,Bebidas,3,"31,41",135,29,False,Bebidas Épsilon
2025-05-16,Arroz 5kg,Mercearia,9,"11,76",73,35,False,Limpeza Delta
2025-05-16,Feijão Carioca,Mercearia,7,"20,42",157,35,True,Distribuidora Alfa
2025-05-16,Pizza Calabresa,Congelados,4,"13,72",77,30,True,Produtor Beta
2025-05-16,Linguiça Suína,Carnes,3,"16,71",119,27,False,Limpeza Delta
2025-05-16,Água Sanitária,Limpeza,1,"17,73",160,34,False,Bebidas Épsilon
2025-05-16,Alface,Hortifruti,8,"7,46",33,12,False,Laticínios Gama
2025-05-16,Refrigerante Cola,Bebidas,5,"41,69",120,31,False,Laticínios Gama
2025-05-16,Banana,Hortifruti,4,"11,06",29,13,False,Limpeza Delta
2025-05-16,Pão Francês,Padaria,9,"9,49",65,21,False,Distribuidora Alfa
2025-05-16,Feijão Carioca,Mercearia,5,"8,8",151,30,True,Produtor Beta
2025-05-16,Queijo Muçarela,Laticínios,5,"9,56",116,41,False,Distribuidora Alfa
2025-05-16,Água Mineral,Bebidas,1,"48,39",128,23,False,Bebidas Épsilon
2025-05-16,Banana,Hortifruti,12,"11,86",27,23,False,Bebidas Épsilon
2025-05-16,Torta Doce,Padaria,2,"4,0",69,10,False,Produtor Beta
2025-05-16,Óleo de Soja,Mercearia,8,"10,42",114,34,False,Produtor Beta
2025-05-16,Desinfetante,Limpeza,5,"8,8",80,32,False,Limpeza Delta
2025-05-17,Torta Doce,Padaria,4,"11,54",86,25,False,Laticínios Gama
2025-05-17,Desinfetante,Limpeza,9,"13,81",124,31,False,Laticínios Gama
2025-05-17,Cerveja Pilsen,Bebidas,1,"19,78",66,35,False,Distribuidora Alfa
2025-05-17,Cerveja Pilsen,Bebidas,1,"37,04",103,35,False,Limpeza Delta
2025-05-17,Óleo de Soja,Mercearia,2,"13,03",158,31,True,Distribuidora Alfa
2025-05-17,Tomate,Hortifruti,15,"5,2",35,12,False,Laticínios Gama
2025-05-17,Detergente,Limpeza,3,"18,55",124,44,False,Limpeza Delta
2025-05-17,Pão de Queijo,Padaria,1,"2,55",55,21,False,Distribuidora Alfa
2025-05-17,Cerveja Pilsen,Bebidas,3,"16,11",133,23,False,Produtor Beta
2025-05-17,Refrigerante Cola,Bebidas,4,"47,37",144,20,False,Limpeza Delta
2025-05-17,Batata Frita,Congelados,3,"28,14",179,34,False,Distribuidora Alfa
2025-05-17,Óleo de Soja,Mercearia,2,"17,74",97,43,False,Produtor Beta
2025-05-17,Sabão em Pó,Limpeza,1,"14,24",140,45,False,Laticínios Gama
2025-05-17,Suco de Laranja,Bebidas,1,"30,85",64,28,True,Produtor Beta
2025-05-17,Maçã,Hortifruti,2,"4,86",33,17,False,Produtor Beta
2025-05-17,Feijão Carioca,Mercearia,6,"21,92",164,32,True,Distribuidora Alfa
2025-05-17,Pão Francês,Padaria,5,"10,12",29,10,True,Produtor Beta
2025-05-17,Pão de Queijo,Padaria,8,"6,28",26,15,False,Distribuidora Alfa
2025-05-17,Pão de Queijo,Padaria,13,"2,89",83,21,False,Laticínios Gama
2025-05-17,Pizza Calabresa,Congelados,1,"28,76",86,40,False,Distribuidora Alfa
2025-05-17,Pizza Calabresa,Congelados,1,"8,25",171,45,False,Distribuidora Alfa
2025-05-17,Sabão em Pó,Limpeza,3,"29,3",86,44,False,Laticínios Gama
2025-05-17,Leite Integral,Laticínios,9,"11,46",125,33,False,Limpeza Delta
2025-05-17,Pizza Calabresa,Congelados,4,"17,67",182,37,False,Distribuidora Alfa
2025-05-17,Suco de Laranja,Bebidas,2,"27,16",107,34,False,Laticínios Gama
2025-05-17,Pizza Calabresa,Congelados,5,"10,73",191,31,True,Laticínios Gama
2025-05-17,Refrigerante Cola,Bebidas,1,"42,75",75,34,False,Produtor Beta
2025-05-17,Suco de Laranja,Bebidas,3,"28,08",104,20,False,Bebidas Épsilon
2025-05-17,Pão de Queijo,Padaria,11,"3,07",88,25,False,Bebidas Épsilon
2025-05-17,Queijo Muçarela,Laticínios,8,"15,23",138,40,True,Bebidas Épsilon
2025-05-17,Detergente,Limpeza,3,"17,47",102,35,False,Bebidas Épsilon
2025-05-17,Queijo Muçarela,Laticínios,1,"7,1",120,40,False,Limpeza Delta
2025-05-17,Maçã,Hortifruti,11,"9,11",19,16,False,Limpeza Delta
2025-05-17,Banana,Hortifruti,5,"8,07",29,22,False,Laticínios Gama
2025-05-17,Tomate,Hortifruti,10,"10,89",85,10,True,Bebidas Épsilon
2025-05-17,Picanha,Carnes,2,"31,42",90,25,False,Limpeza Delta
2025-05-17,Maçã,Hortifruti,14,"5,08",45,19,False,Laticínios Gama
2025-05-18,Linguiça Suína,Carnes,3,"22,74",111,27,False,Limpeza Delta
2025-05-18,Suco de Laranja,Bebidas,1,"13,82",82,26,False,Bebidas Épsilon
2025-05-18,Leite Integral,Laticínios,8,"11,43",119,45,False,Bebidas Épsilon
2025-05-18,Cenoura,Hortifruti,3,"9,98",89,11,False,Limpeza Delta
2025-05-18,Queijo Muçarela,Laticínios,6,"10,96",106,37,False,Bebidas Épsilon
2025-05-18,Suco de Laranja,Bebidas,3,"39,61",128,35,False,Bebidas Épsilon
2025-05-18,Feijão Carioca,Mercearia,5,"25,24",115,33,False,Distribuidora Alfa
2025-05-18,Picanha,Carnes,4,"44,77",128,29,False,Produtor Beta
2025-05-18,Feijão Carioca,Mercearia,5,"25,12",190,45,False,Produtor Beta
2025-05-18,Óleo de Soja,Mercearia,8,"14,8",177,45,True,Bebidas Épsilon
2025-05-18,Café em Pó,Mercearia,5,"6,49",121,38,False,Limpeza Delta
2025-05-18,Banana,Hortifruti,6,"7,45",87,24,False,Limpeza Delta
2025-05-18,Pão Francês,Padaria,12,"11,48",82,14,False,Produtor Beta
2025-05-18,Pizza Calabresa,Congelados,7,"19,44",135,43,False,Laticínios Gama
2025-05-18,Alface,Hortifruti,8,"7,04",61,17,False,Distribuidora Alfa
2025-05-18,Pizza Calabresa,Congelados,9,"24,06",119,38,False,Limpeza Delta
2025-05-18,Pizza Calabresa,Congelados,4,"8,67",186,40,True,Limpeza Delta
2025-05-18,Sabão em Pó,Limpeza,5,"8,8",160,41,False,Distribuidora Alfa
2025-05-18,Café em Pó,Mercearia,7,"25,67",142,42,False,Bebidas Épsilon
2025-05-18,Tomate,Hortifruti,9,"10,5",56,21,False,Limpeza Delta
2025-05-18,Maçã,Hortifruti,1,"4,2",52,12,False,Distribuidora Alfa
2025-05-18,Manteiga,Laticínios,6,"18,45",171,37,False,Distribuidora Alfa
2025-05-18,Detergente,Limpeza,9,"27,28",162,42,False,Laticínios Gama
2025-05-18,Banana,Hortifruti,6,"5,63",36,13,False,Laticínios Gama
2025-05-18,Pão Francês,Padaria,10,"5,19",69,25,False,Produtor Beta
2025-05-18,Arroz 5kg,Mercearia,8,"6,84",101,31,False,Limpeza Delta
2025-05-18,Desinfetante,Limpeza,10,"26,63",76,33,True,Laticínios Gama
2025-05-18,Detergente,Limpeza,6,"15,64",190,39,False,Laticínios Gama
2025-05-18,Torta Doce,Padaria,3,"11,42",90,19,False,Produtor Beta
2025-05-18,Cerveja Pilsen,Bebidas,3,"48,02",56,31,False,Limpeza Delta
2025-05-18,Sabão em Pó,Limpeza,9,"11,91",115,31,True,Bebidas Épsilon
2025-05-18,Desinfetante,Limpeza,1,"5,45",145,45,False,Produtor Beta
2025-05-18,Detergente,Limpeza,7,"29,19",143,34,True,Limpeza Delta
2025-05-18,Batata Frita,Congelados,6,"28,64",78,37,False,Bebidas Épsilon
2025-05-18,Queijo Muçarela,Laticínios,10,"16,93",87,43,False,Laticínios Gama
2025-05-18,Refrigerante Cola,Bebidas,3,"10,52",98,23,False,Produtor Beta
2025-05-18,Pão Francês,Padaria,15,"7,02",24,19,False,Bebidas Épsilon
2025-05-18,Arroz 5kg,Mercearia,4,"13,22",127,30,True,Bebidas Épsilon
2025-05-19,Óleo de Soja,Mercearia,5,"7,52",91,32,False,Bebidas Épsilon
2025-05-19,Café em Pó,Mercearia,7,"29,79",171,36,False,Produtor Beta
2025-05-19,Arroz 5kg,Mercearia,3,"17,11",193,40,False,Produtor Beta
2025-05-19,Manteiga,Laticínios,5,"9,04",116,38,False,Laticínios Gama
2025-05-19,Torta Doce,Padaria,14,"11,46",27,16,True,Limpeza Delta
2025-05-19,Bolo de Fubá,Padaria,8,"4,19",58,22,False,Limpeza Delta
2025-05-19,Banana,Hortifruti,12,"11,53",24,12,True,Bebidas Épsilon
2025-05-19,Queijo Muçarela,Laticínios,3,"15,97",197,34,False,Limpeza Delta
2025-05-19,Frango Filet,Carnes,1,"26,34",78,31,False,Bebidas Épsilon
2025-05-19,Linguiça Suína,Carnes,1,"11,39",95,25,True,Limpeza Delta
2025-05-19,Refrigerante Cola,Bebidas,2,"36,52",71,21,False,Distribuidora Alfa
2025-05-19,Água Mineral,Bebidas,3,"35,56",62,28,False,Laticínios Gama
2025-05-19,Pão de Queijo,Padaria,9,"4,13",32,23,False,Produtor Beta
2025-05-19,Lasanha Bolonhesa,Congelados,4,"22,82",112,42,False,Limpeza Delta
2025-05-19,Lasanha Bolonhesa,Congelados,8,"13,07",157,39,False,Bebidas Épsilon
2025-05-19,Café em Pó,Mercearia,6,"18,29",149,39,False,Bebidas Épsilon
2025-05-19,Frango Filet,Carnes,4,"13,09",53,22,False,Limpeza Delta
2025-05-19,Detergente,Limpeza,8,"29,09",107,41,False,Distribuidora Alfa
2025-05-19,Suco de Laranja,Bebidas,1,"12,12",112,24,True,Produtor Beta
2025-05-19,Suco de Laranja,Bebidas,2,"12,49",60,27,False,Limpeza Delta
2025-05-19,Pizza Calabresa,Congelados,7,"12,22",132,36,True,Laticínios Gama
2025-05-19,Manteiga,Laticínios,2,"15,91",103,38,False,Laticínios Gama
2025-05-19,Alface,Hortifruti,10,"7,72",55,24,False,Limpeza Delta
2025-05-19,Iogurte Natural,Laticínios,1,"6,51",151,32,False,Bebidas Épsilon
2025-05-19,Pão de Queijo,Padaria,15,"6,15",57,17,False,Distribuidora Alfa
2025-05-19,Água Mineral,Bebidas,3,"13,69",48,22,False,Produtor Beta
2025-05-19,Banana,Hortifruti,8,"8,57",31,18,False,Limpeza Delta
2025-05-19,Linguiça Suína,Carnes,1,"13,96",120,26,False,Distribuidora Alfa
2025-05-19,Torta Doce,Padaria,10,"2,69",50,10,False,Produtor Beta
2025-05-20,Picanha,Carnes,5,"35,87",107,22,True,Produtor Beta
2025-05-20,Leite Integral,Laticínios,6,"28,95",84,44,False,Laticínios Gama
2025-05-20,Linguiça Suína,Carnes,5,"27,05",55,34,False,Distribuidora Alfa
2025-05-20,Tomate,Hortifruti,6,"3,24",42,10,False,Bebidas Épsilon
2025-05-20,Água Mineral,Bebidas,2,"46,46",57,25,True,Produtor Beta
2025-05-20,Detergente,Limpeza,6,"22,86",179,42,False,Limpeza Delta
2025-05-20,Sabão em Pó,Limpeza,5,"19,5",173,31,False,Bebidas Épsilon
2025-05-20,Pão Francês,Padaria,10,"8,71",80,14,False,Distribuidora Alfa
2025-05-20,Maçã,Hortifruti,5,"6,19",80,13,False,Produtor Beta
2025-05-20,Linguiça Suína,Carnes,5,"14,97",104,27,True,Distribuidora Alfa
2025-05-20,Pão de Queijo,Padaria,5,"2,92",95,19,False,Limpeza Delta
2025-05-20,Cerveja Pilsen,Bebidas,4,"11,67",71,20,False,Laticínios Gama
2025-05-20,Linguiça Suína,Carnes,5,"48,22",87,26,False,Bebidas Épsilon
2025-05-20,Café em Pó,Mercearia,8,"20,21",189,38,False,Produtor Beta
2025-05-20,Refrigerante Cola,Bebidas,4,"45,17",126,25,False,Limpeza Delta
2025-05-20,Refrigerante Cola,Bebidas,2,"23,96",136,32,False,Distribuidora Alfa
2025-05-20,Tomate,Hortifruti,7,"8,56",70,16,True,Distribuidora Alfa
2025-05-20,Água Mineral,Bebidas,4,"26,9",134,23,False,Laticínios Gama
2025-05-20,Lasanha Bolonhesa,Congelados,2,"26,41",132,44,False,Limpeza Delta
2025-05-20,Desinfetante,Limpeza,9,"11,06",117,40,False,Bebidas Épsilon
2025-05-20,Pizza Calabresa,Congelados,4,"7,02",95,35,False,Bebidas Épsilon
2025-05-20,Picanha,Carnes,5,"47,69",84,27,False,Distribuidora Alfa
2025-05-20,Linguiça Suína,Carnes,5,"22,48",114,24,False,Limpeza Delta
2025-05-20,Cenoura,Hortifruti,14,"8,99",47,23,False,Laticínios Gama
2025-05-20,Sabão em Pó,Limpeza,10,"21,64",97,43,False,Laticínios Gama
2025-05-21,Feijão Carioca,Mercearia,6,"11,4",122,30,False,Bebidas Épsilon
2025-05-21,Lasanha Bolonhesa,Congelados,5,"11,5",134,42,False,Limpeza Delta
2025-05-21,Lasanha Bolonhesa,Congelados,9,"17,26",76,30,False,Laticínios Gama
2025-05-21,Açúcar Refinado,Mercearia,4,"29,67",130,34,False,Distribuidora Alfa
2025-05-21,Açúcar Refinado,Mercearia,1,"16,21",179,30,False,Distribuidora Alfa
2025-05-21,Queijo Muçarela,Laticínios,4,"22,54",143,31,False,Distribuidora Alfa
2025-05-21,Picanha,Carnes,1,"17,37",143,23,True,Distribuidora Alfa
2025-05-21,Picanha,Carnes,3,"20,14",54,33,False,Laticínios Gama
2025-05-21,Maçã,Hortifruti,5,"10,17",48,22,False,Bebidas Épsilon
2025-05-21,Cenoura,Hortifruti,12,"8,17",71,15,False,Bebidas Épsilon
2025-05-21,Água Sanitária,Limpeza,1,"11,58",124,38,False,Laticínios Gama
2025-05-21,Pão de Queijo,Padaria,6,"10,96",63,13,False,Limpeza Delta
2025-05-21,Óleo de Soja,Mercearia,4,"27,27",122,45,False,Distribuidora Alfa
2025-05-21,Água Sanitária,Limpeza,3,"28,25",120,39,False,Produtor Beta
2025-05-21,Maçã,Hortifruti,4,"2,6",65,18,False,Laticínios Gama
2025-05-21,Alface,Hortifruti,3,"10,65",45,16,False,Laticínios Gama
2025-05-21,Torta Doce,Padaria,5,"3,76",33,11,False,Produtor Beta
2025-05-21,Cerveja Pilsen,Bebidas,4,"46,98",86,34,False,Limpeza Delta
2025-05-21,Frango Filet,Carnes,1,"27,92",135,32,False,Bebidas Épsilon
2025-05-21,Pão Francês,Padaria,8,"8,01",43,16,False,Laticínios Gama
2025-05-21,Tomate,Hortifruti,12,"9,28",41,16,False,Distribuidora Alfa
2025-05-21,Manteiga,Laticínios,10,"15,09",90,34,False,Produtor Beta
2025-05-21,Banana,Hortifruti,14,"6,22",27,10,False,Limpeza Delta
2025-05-21,Frango Filet,Carnes,4,"13,64",53,21,False,Bebidas Épsilon
2025-05-21,Café em Pó,Mercearia,2,"10,04",84,38,False,Bebidas Épsilon
2025-05-21,Detergente,Limpeza,5,"22,86",174,34,True,Distribuidora Alfa
2025-05-21,Bolo de Fubá,Padaria,4,"11,35",80,23,True,Distribuidora Alfa
2025-05-21,Torta Doce,Padaria,6,"6,68",40,11,True,Distribuidora Alfa
2025-05-21,Bolo de Fubá,Padaria,15,"7,45",40,25,False,Bebidas Épsilon
2025-05-21,Pizza Calabresa,Congelados,9,"8,38",156,32,True,Distribuidora Alfa
2025-05-21,Feijão Carioca,Mercearia,3,"5,3",125,40,False,Laticínios Gama
2025-05-21,Cerveja Pilsen,Bebidas,4,"23,09",94,21,True,Produtor Beta
2025-05-21,Sabão em Pó,Limpeza,5,"7,83",80,40,False,Produtor Beta
2025-05-21,Leite Integral,Laticínios,7,"15,8",134,39,False,Laticínios Gama
2025-05-21,Iogurte Natural,Laticínios,2,"23,74",179,45,False,Limpeza Delta
2025-05-21,Bolo de Fubá,Padaria,9,"3,92",37,11,False,Limpeza Delta
2025-05-21,Lasanha Bolonhesa,Congelados,2,"15,41",117,39,False,Laticínios Gama
2025-05-21,Batata Frita,Congelados,1,"16,36",150,36,False,Distribuidora Alfa
2025-05-21,Café em Pó,Mercearia,3,"15,44",185,43,True,Limpeza Delta
2025-05-21,Detergente,Limpeza,10,"23,5",182,32,False,Produtor Beta
2025-05-21,Sabão em Pó,Limpeza,3,"22,91",185,34,True,Bebidas Épsilon
2025-05-21,Água Mineral,Bebidas,1,"33,24",136,28,False,Laticínios Gama
2025-05-21,Linguiça Suína,Carnes,2,"30,11",90,28,False,Produtor Beta
2025-05-21,Pizza Calabresa,Congelados,1,"25,83",146,43,False,Produtor Beta
2025-05-21,Frango Filet,Carnes,3,"45,71",58,20,False,Limpeza Delta
2025-05-21,Torta Doce,Padaria,5,"8,74",75,25,False,Limpeza Delta
2025-05-22,Maçã,Hortifruti,1,"10,84",87,24,False,Bebidas Épsilon
2025-05-22,Desinfetante,Limpeza,2,"14,79",182,39,False,Bebidas Épsilon
2025-05-22,Detergente,Limpeza,6,"19,37",173,39,False,Bebidas Épsilon
2025-05-22,Leite Integral,Laticínios,1,"13,68",153,30,False,Laticínios Gama
2025-05-22,Cenoura,Hortifruti,2,"5,53",78,11,True,Produtor Beta
2025-05-22,Cenoura,Hortifruti,3,"7,96",72,24,False,Distribuidora Alfa
2025-05-22,Bolo de Fubá,Padaria,13,"11,32",25,19,False,Bebidas Épsilon
2025-05-22,Arroz 5kg,Mercearia,10,"22,39",170,45,True,Laticínios Gama
2025-05-22,Pizza Calabresa,Congelados,3,"6,35",134,43,False,Bebidas Épsilon
2025-05-22,Cerveja Pilsen,Bebidas,1,"26,42",145,29,False,Laticínios Gama
2025-05-22,Batata Frita,Congelados,2,"15,59",182,44,False,Bebidas Épsilon
2025-05-22,Feijão Carioca,Mercearia,3,"7,52",144,39,False,Distribuidora Alfa
2025-05-22,Manteiga,Laticínios,7,"13,24",168,38,False,Produtor Beta
2025-05-22,Arroz 5kg,Mercearia,3,"15,7",196,33,True,Produtor Beta
2025-05-22,Água Sanitária,Limpeza,1,"25,15",168,31,False,Bebidas Épsilon
2025-05-22,Pizza Calabresa,Congelados,3,"21,08",125,45,False,Produtor Beta
2025-05-22,Arroz 5kg,Mercearia,1,"27,13",152,36,False,Bebidas Épsilon
2025-05-22,Bolo de Fubá,Padaria,6,"11,14",46,21,False,Limpeza Delta
2025-05-22,Queijo Muçarela,Laticínios,2,"29,56",154,38,False,Limpeza Delta
2025-05-22,Arroz 5kg,Mercearia,2,"18,58",121,45,False,Produtor Beta
2025-05-22,Frango Filet,Carnes,3,"21,82",112,24,True,Bebidas Épsilon
2025-05-22,Picanha,Carnes,3,"16,13",115,35,False,Produtor Beta
2025-05-22,Tomate,Hortifruti,1,"5,34",87,21,False,Limpeza Delta
2025-05-22,Lasanha Bolonhesa,Congelados,4,"10,84",151,33,False,Distribuidora Alfa
2025-05-22,Detergente,Limpeza,3,"8,23",124,33,False,Laticínios Gama
2025-05-22,Bolo de Fubá,Padaria,1,"3,96",82,15,False,Limpeza Delta
2025-05-22,Manteiga,Laticínios,1,"22,73",138,45,True,Distribuidora Alfa
2025-05-22,Bolo de Fubá,Padaria,15,"9,1",27,19,True,Bebidas Épsilon
2025-05-22,Café em Pó,Mercearia,2,"16,8",189,40,False,Produtor Beta
2025-05-22,Tomate,Hortifruti,3,"2,82",41,10,False,Produtor Beta
2025-05-22,Alface,Hortifruti,6,"8,85",29,16,False,Laticínios Gama
2025-05-22,Cenoura,Hortifruti,3,"11,15",69,18,False,Bebidas Épsilon
2025-05-22,Linguiça Suína,Carnes,1,"18,35",75,24,False,Laticínios Gama
2025-05-22,Água Sanitária,Limpeza,6,"6,31",85,32,False,Laticínios Gama
2025-05-22,Cerveja Pilsen,Bebidas,5,"49,26",91,20,False,Laticínios Gama
2025-05-22,Sabão em Pó,Limpeza,4,"20,52",109,42,False,Produtor Beta
2025-05-22,Sabão em Pó,Limpeza,6,"24,45",78,33,False,Distribuidora Alfa
2025-05-22,Pão Francês,Padaria,3,"3,28",33,24,False,Distribuidora Alfa
2025-05-22,Água Mineral,Bebidas,4,"13,88",124,31,False,Limpeza Delta
2025-05-22,Refrigerante Cola,Bebidas,2,"36,57",142,27,True,Limpeza Delta
2025-05-22,Refrigerante Cola,Bebidas,2,"20,47",99,24,False,Laticínios Gama
2025-05-22,Desinfetante,Limpeza,4,"19,06",118,44,False,Distribuidora Alfa
2025-05-23,Picanha,Carnes,5,"28,8",46,31,False,Limpeza Delta
2025-05-23,Café em Pó,Mercearia,3,"24,13",135,39,False,Laticínios Gama
2025-05-23,Alface,Hortifruti,8,"4,61",36,24,False,Bebidas Épsilon
2025-05-23,Refrigerante Cola,Bebidas,4,"28,56",81,34,False,Distribuidora Alfa
2025-05-23,Café em Pó,Mercearia,3,"18,25",110,33,False,Distribuidora Alfa
2025-05-23,Iogurte Natural,Laticínios,8,"17,68",149,42,False,Bebidas Épsilon
2025-05-23,Cerveja Pilsen,Bebidas,3,"17,65",127,30,True,Bebidas Épsilon
2025-05-23,Linguiça Suína,Carnes,4,"19,79",145,26,False,Laticínios Gama
2025-05-23,Batata Frita,Congelados,9,"20,35",101,40,False,Laticínios Gama
2025-05-23,Banana,Hortifruti,1,"9,9",66,24,False,Produtor Beta
2025-05-23,Batata Frita,Congelados,3,"19,93",129,38,False,Limpeza Delta
2025-05-23,Batata Frita,Congelados,9,"19,87",162,31,False,Bebidas Épsilon
2025-05-23,Picanha,Carnes,5,"18,25",145,28,False,Limpeza Delta
2025-05-23,Batata Frita,Congelados,7,"25,04",171,40,True,Distribuidora Alfa
2025-05-23,Óleo de Soja,Mercearia,5,"10,92",188,35,False,Limpeza Delta
2025-05-23,Lasanha Bolonhesa,Congelados,9,"19,84",103,38,False,Limpeza Delta
2025-05-23,Suco de Laranja,Bebidas,2,"29,58",104,32,True,Laticínios Gama
2025-05-23,Torta Doce,Padaria,12,"7,09",63,19,True,Bebidas Épsilon
2025-05-23,Suco de Laranja,Bebidas,4,"49,61",124,23,False,Laticínios Gama
2025-05-23,Pão de Queijo,Padaria,14,"10,93",47,20,False,Distribuidora Alfa
2025-05-23,Cenoura,Hortifruti,8,"7,73",27,11,False,Produtor Beta
2025-05-24,Arroz 5kg,Mercearia,5,"9,64",173,38,False,Produtor Beta
2025-05-24,Refrigerante Cola,Bebidas,3,"26,72",73,28,False,Produtor Beta
2025-05-24,Iogurte Natural,Laticínios,1,"5,07",145,30,False,Distribuidora Alfa
2025-05-24,Bolo de Fubá,Padaria,3,"11,99",72,18,False,Produtor Beta
2025-05-24,Cenoura,Hortifruti,9,"8,77",75,18,False,Limpeza Delta
2025-05-24,Água Sanitária,Limpeza,8,"25,58",147,41,False,Laticínios Gama
2025-05-24,Refrigerante Cola,Bebidas,1,"45,18",65,28,False,Produtor Beta
2025-05-24,Sabão em Pó,Limpeza,2,"26,56",179,42,True,Bebidas Épsilon
2025-05-24,Queijo Muçarela,Laticínios,2,"28,85",126,45,False,Laticínios Gama
2025-05-24,Água Sanitária,Limpeza,9,"15,27",143,42,False,Limpeza Delta
2025-05-24,Torta Doce,Padaria,4,"4,99",37,16,False,Limpeza Delta
2025-05-24,Leite Integral,Laticínios,8,"20,41",184,38,False,Laticínios Gama
2025-05-24,Torta Doce,Padaria,4,"8,01",63,18,False,Produtor Beta
2025-05-24,Pizza Calabresa,Congelados,8,"18,15",101,40,False,Limpeza Delta
2025-05-24,Açúcar Refinado,Mercearia,4,"8,35",86,34,False,Distribuidora Alfa
2025-05-24,Feijão Carioca,Mercearia,4,"16,06",143,30,True,Limpeza Delta
2025-05-24,Pão Francês,Padaria,11,"6,98",88,24,True,Bebidas Épsilon
2025-05-24,Água Mineral,Bebidas,4,"26,74",127,31,True,Laticínios Gama
2025-05-24,Iogurte Natural,Laticínios,2,"13,91",139,34,False,Produtor Beta
